review_date,review_rating,review_title,review_text,verified_purchase
2019-02-17,5,Simple Micellar Cleansing Wipes,"I have always been a fan of micellar water for years now, so when I saw that simple had created wipes that were made up of micellar water I just had to purchase them. I have quite sensitive skin therefore I like to use gentle products on my skin, therefore Simple is definitely a preferred brand for myself. The wipes are great to use to quickly take your make up off after a long day and leave your skin feeling truly clean and cleansed. [This review was collected as part of a promotion.]",False
2019-02-17,4,nice,"nice wipes, takes out the whole make up, you don't beed to scrib your face until it hurts so it's very good. it is not too wet yet not too dry. It moisturise well and it leaves your skin smooth and nice to look at! [This review was collected as part of a promotion.]",False
2019-02-17,5,Removes every scrap of make up!,So gentle on skin. Feels just like water... Even if you get it in your eyes. Removes every trace of make up. I wear quite heavy eye make up and it removes immediately without fail. Leaves skin feeling clean and refreshed. 5* [This review was collected as part of a promotion.],False
2019-02-17,5,Great wipes,"I2019m so happy with these wipes! I have used these wipes to remove make up and just to cleanse my face. The wipes are perfect for sensitive skin. They remove all make up and unclog pores and you only need to use one wipe. I used to buy wipes and use 3/4 in one go, I will defiantly be using this wipes long term. [This review was collected as part of a promotion.]",False
2019-02-17,4,"lovely and smooth, blends really well","This foundation is really lovely, light and smooth. It is easy to apply and lasts all day long with reapplying. The pump feature allows the right amount to be used on one's face. The bottle is a nice shape and small enough to fit Into a make up bag without a problem. [This review was collected as part of a promotion.]",False
2019-02-17,5,Very gentle,This wash worked very well. It removed my make up with ease but it was really gentle on my skin. It left my skin feeling very soft and clean. It has no fragrance so it works very well for sensitive skin. [This review was collected as part of a promotion.],False
2019-02-17,5,Favorite skin wash,I absolutelly love Simple products and its one in particular is my to go products when it comes to clean my face. It has a mosturising formula and leaves the skin clean and smooth. The smell is delicate and you can see the difference between washing your face just with water and washing your face with this product. [This review was collected as part of a promotion.],False
2019-02-18,4,Nice,"I found this face wash very kind to skin , normally my skin feels very dry after washing very face but I was surprised how gently it cleaned my skin with no dryness , rather than skin was feeling so soft and smooth. [This review was collected as part of a promotion.]",False
2019-02-18,5,Loved this face wash!,"started using this a few days ago and I2019ve noticed big differences in my skin on my, no break outs, as I mostly get tiny and annoyijy spots on my nose. Makes your skin look radiant and smooth. I have sensitive skin and this was to me a massive help.I usually use facial wipes but I am seriously considering switching to the wash instead and using the wipes on occasion. [This review was collected as part of a promotion.]",False
2019-02-17,4,Refreshing wash,Been using this for the last few days this facial wash is great for getting excess make off your face without stripping any natural oils. This product is great to add to your skin care routine. I use it in the morning and at night. It's leave my skin feeling clean and fresh. [This review was collected as part of a promotion.],False
2019-02-18,5,Love this product,I am very conscious of what I put on my face as I have very sensitive skin. Simple products are fantastic for this as you can be sure they do not have any added additives. The soap is light and washes your face well. It doesn2019t leave skin dry or itchy but feels very smooth and moistured which is great.If you2019re looking for something that is good for your skin and helps to clear skin this is the right product for you. [This review was collected as part of a promotion.],False
2019-02-17,5,Classic premium ice cream,An old favourite which never disappoints.,False
2019-03-16,1,dont understand good reviews,Revolting. Tastes nothing like real vanilla ice cream. Actually couldnt eat it so straight in the bin! I cant understand the good reviews this has!,False
2019-03-15,5,Yummy,"The ice cream is creamy, delicious chocolate that right down to the bottom of cornet",False
2019-02-17,5,Favorite skin wash,I absolutelly love Simple products and its one in particular is my to go products when it comes to clean my face. It has a mosturising formula and leaves the skin clean and smooth. The smell is delicate and you can see the difference between washing your face just with water and washing your face with this product. [This review was collected as part of a promotion.],False
2019-02-17,5,Very gentle,This wash worked very well. It removed my make up with ease but it was really gentle on my skin. It left my skin feeling very soft and clean. It has no fragrance so it works very well for sensitive skin. [This review was collected as part of a promotion.],False
2019-02-17,4,"lovely and smooth, blends really well","This foundation is really lovely, light and smooth. It is easy to apply and lasts all day long with reapplying. The pump feature allows the right amount to be used on one's face. The bottle is a nice shape and small enough to fit Into a make up bag without a problem. [This review was collected as part of a promotion.]",False
2019-02-17,4,Refreshing wash,Been using this for the last few days this facial wash is great for getting excess make off your face without stripping any natural oils. This product is great to add to your skin care routine. I use it in the morning and at night. It's leave my skin feeling clean and fresh. [This review was collected as part of a promotion.],False
2019-02-17,5,Great wipes,"I'm so happy with these wipes! I have used these wipes to remove make up and just to cleanse my face. The wipes are perfect for sensitive skin. They remove all make up and unclog pores and you only need to use one wipe. I used to buy wipes and use 3/4 in one go, I will defiantly be using this wipes long term. [This review was collected as part of a promotion.]",False
2019-02-17,4,nice,"nice wipes, takes out the whole make up, you don't beed to scrib your face until it hurts so it's very good. it is not too wet yet not too dry. It moisturise well and it leaves your skin smooth and nice to look at! [This review was collected as part of a promotion.]",False
2019-02-17,5,Removes every scrap of make up!,So gentle on skin. Feels just like water... Even if you get it in your eyes. Removes every trace of make up. I wear quite heavy eye make up and it removes immediately without fail. Leaves skin feeling clean and refreshed. 5* [This review was collected as part of a promotion.],False
